	contig_id	contig_name	contig_length	id	label	chromosome.Acidobacteria	chromosome.Actinobacteria	chromosome.Bacteroidetes	chromosome.Chlamydiae	chromosome.Chlorobi	chromosome.Chloroflexi	chromosome.Cyanobacteria	chromosome.DeinococcusThermus	chromosome.Firmicutes	chromosome.Fusobacteria	chromosome.Nitrospirae	chromosome.other	chromosome.Planctomycetes	chromosome.Proteobacteria	chromosome.Spirochaetes	chromosome.Tenericutes	chromosome.Thermotogae	chromosome.Verrucomicrobia	plasmid.Actinobacteria	plasmid.Bacteroidetes	plasmid.Chlamydiae	plasmid.Cyanobacteria	plasmid.DeinococcusThermus	plasmid.Firmicutes	plasmid.Fusobacteria	plasmid.other	plasmid.Proteobacteria	plasmid.Spirochaetes
162	162	SEPLS05_NODE_278308_length_529_cov_3.037975	529	25	plasmid.unclassified	0.0014210548	0.0060681663	0.0010720867	0.0024420647	0.00011956747	0.0014783555	0.0038492798	0.00025907077	0.017326705	0.0031299808	0.0070954994	0.013857618	0.17901753	1.0344658e-05	0.01109771	0.0012880747	0.011964283	0.009433259	0.021460397	0.027466834	0.0037547953	0.00046555998	0.0008414269	0.22304721	0.0019938385	0.43807212	0.0001139887	0.011853202
163	163	SEPLS05_NODE_303008_length_503_cov_2.863839	503	2	unclassified.unclassified	0.01401493	0.052709565	0.17356157	0.00023042112	0.0007885322	0.024568312	0.009787847	0.11874509	0.0005217853	0.00029567964	0.0006927641	0.0746961	0.0011069794	0.01208187	0.18160403	2.2614275e-05	0.0006214118	0.0039414237	0.0061377953	0.1130645	8.6372274e-05	0.00021175922	0.16308391	4.2418265e-05	0.00034595942	0.010128462	9.1113216e-05	0.036816757
164	164	SEPLS16_NODE_4464_length_5985_cov_33.339966	5985	26	plasmid.Proteobacteria	0.0025808525	2.0431888e-05	1.1055187e-05	0.0019869194	0.00051658787	0.0026449135	0.00031204653	0.0002813506	1.2482133e-06	1.7244796e-05	0.0025570597	0.00087494013	0.014401174	0.00088970276	0.00078898604	5.846509e-06	0.0017852806	0.0013831003	4.237417e-05	0.0001559187	0.0016516055	0.007447338	0.0011553533	4.0426472e-05	9.917135e-05	0.07218225	0.88616467	2.1645076e-06
165	165	SEPLS16_NODE_4646_length_5869_cov_16.396285	5869	26	plasmid.Proteobacteria	3.6106449e-06	2.2871766e-06	8.338864e-06	1.4898888e-05	9.913068e-05	4.1442934e-05	3.4347218e-07	4.119225e-06	4.8572503e-05	2.2519614e-06	6.647972e-05	5.4572225e-05	1.9665229e-06	0.10392416	1.2300446e-05	9.098803e-07	3.4582156e-06	4.768674e-05	2.0518002e-07	9.978222e-05	3.0255712e-06	1.1402187e-06	4.7895423e-06	0.00041648324	4.894548e-06	0.00016893476	0.89496416	2.5580242e-08
166	166	SEPLS16_NODE_5173_length_5530_cov_2.912329	5530	21	unclassified.unclassified	0.01032185	0.0031852175	3.861942e-05	0.021745486	0.0028575193	0.00657638	0.12785573	0.00014152426	4.327043e-05	5.66118e-05	0.009035096	0.0022034494	0.30743006	0.011268939	0.0033395619	0.00022300637	0.0032326842	0.015623096	0.0015137005	0.000512848	0.009415946	0.36043772	0.00033854975	0.00020107214	0.0001261315	0.06861571	0.033553045	0.00010724881
167	167	SEPLS16_NODE_22737_length_2394_cov_2.515605	2394	26	plasmid.Proteobacteria	1.1130552e-05	2.5675668e-05	6.792009e-10	1.5486097e-07	1.1246091e-05	1.7484754e-05	3.5999081e-09	1.0915468e-07	4.3086068e-10	2.4025246e-09	4.2195347e-06	5.9509074e-07	1.8036485e-06	0.047380988	5.802358e-07	1.3770726e-10	3.4415162e-08	1.3025637e-05	1.459398e-05	1.2200015e-09	1.6851049e-08	2.885322e-08	3.90105e-08	4.643852e-09	2.455861e-08	2.7843867e-05	0.9524904	5.5465427e-10
168	168	SEPLS16_NODE_32326_length_1949_cov_9.522703	1949	13	chromosome.Proteobacteria	0.0021348672	0.04774427	5.915808e-06	0.012925416	0.0010273192	0.0020016923	0.01852394	0.0021298255	0.0017185807	0.0002694076	0.0035933228	0.007535158	0.023974871	0.79669076	0.0077663916	0.0006848655	0.0036692966	0.01466149	0.00509577	0.00023384024	0.0072533595	0.012605794	0.000516077	0.0014361449	0.00041573893	0.01724416	0.0013901881	0.0067514903
169	169	SEPLS16_NODE_74812_length_1192_cov_2.499560	1192	8	unclassified.unclassified	0.00010619306	0.00045688372	6.0808048e-05	0.00016795196	0.00026180263	0.00033862484	0.00019623888	0.0006873633	0.34647968	0.0006474668	0.00088416715	0.0029486837	0.00041301796	0.09105923	0.0011999122	0.0008963526	5.521286e-05	0.001722607	1.6864184e-06	0.0012333493	4.215527e-05	2.017715e-05	0.00019470346	0.26547965	0.00032529884	0.0061085434	0.27790537	0.00010676476
170	170	SEPLS16_NODE_90053_length_1066_cov_2.167161	1066	19	plasmid.unclassified	0.00013933475	0.031374518	0.0032288905	0.0010216157	7.590779e-05	9.4617506e-05	0.026490612	0.027664786	0.00046818692	0.0034561856	0.0006833156	0.015889715	0.004631283	0.0033345253	0.16776381	0.00044457577	0.00065525196	0.002378973	0.0029483133	0.1518491	0.0040440713	0.0020145285	0.026717102	0.2630143	0.0015185592	0.16400816	9.909727e-05	0.093990795
171	171	SEPLS16_NODE_92986_length_1046_cov_1.316852	1046	13	unclassified.Proteobacteria	0.0018801646	0.00041803336	0.0014175894	0.00063606404	0.0040645734	0.018391402	0.00076652155	0.0025744776	6.276629e-06	1.9605184e-05	0.00034594617	0.000579716	0.0005066165	0.5516554	0.00743304	1.4183891e-05	0.00011037282	0.0018196958	6.632931e-05	0.0011011505	0.00015568815	0.0021965432	0.00025604706	6.6206405e-05	3.4604895e-05	0.0013518337	0.4021186	1.32253845e-05
172	172	SEPLS16_NODE_102890_length_983_cov_5.503233	983	2	chromosome.unclassified	0.00014601245	0.010726704	0.39597318	0.0010438784	0.0017291318	0.0050790557	0.00056471385	0.0006052107	0.000739618	0.0006847386	0.0002066279	0.011301839	0.00011725613	0.29198274	0.022808619	0.0016850902	0.00059575215	0.0014887595	1.1339802e-06	0.08335799	0.00046970762	0.0006738219	2.8822311e-05	0.01111253	0.00030826413	0.014797144	0.040161274	0.10161039
173	173	SEPLS16_NODE_103283_length_981_cov_3.799136	981	2	chromosome.unclassified	0.0088494755	0.06801829	0.32437536	0.00028253996	0.00321705	0.008729589	0.00029380218	0.16952549	0.0008704071	0.00020103845	0.0023548817	0.056988165	0.0014338326	0.022619694	0.18704785	4.533716e-06	0.00039130682	0.010888641	0.011100867	0.009608441	9.178674e-05	5.573817e-06	0.04642876	0.005850658	0.000389882	0.04174912	0.009456328	0.0092266025
174	174	SEPLS16_NODE_112119_length_935_cov_1.840909	935	26	plasmid.Proteobacteria	0.00030035854	2.6560296e-05	2.3342516e-06	0.0017834813	0.00022403993	0.001188495	0.012171571	0.003480687	5.710215e-06	5.7073816e-05	0.0006863063	0.0006927303	0.0011898467	0.058320165	0.0039065615	7.945815e-05	0.00030578094	0.00064219226	9.238512e-06	0.00013783244	0.0033510358	0.017197711	0.0074231974	1.42870185e-05	0.00016676694	0.01536701	0.86697984	0.004289754
175	175	SEPLS16_NODE_140618_length_815_cov_3.489474	815	26	plasmid.Proteobacteria	0.00010204515	0.00040454857	7.685627e-06	0.000107299944	0.0005679074	0.00017264347	1.3102596e-06	2.8507755e-05	1.1344823e-05	5.840546e-06	0.00071110413	0.00014222699	0.00023308734	0.16746683	0.00016218616	1.9563233e-06	5.428365e-05	0.00061828847	1.2064801e-05	0.00010955032	2.6835636e-05	1.17481495e-05	2.160012e-05	0.0007909354	2.2915823e-05	0.0028684037	0.8253338	3.114271e-06
176	176	SEPLS16_NODE_147119_length_793_cov_1.700542	793	5	unclassified.unclassified	0.00782966	0.00023352141	0.00025219654	0.002084773	0.0020329952	0.26047075	0.14653745	0.06382897	6.494742e-07	0.000117984426	0.0013601478	0.0036949299	0.0118983835	0.016078522	0.06409188	7.154763e-05	0.0004699547	0.009835635	0.00077079533	0.007005315	0.0018342553	0.048204575	0.0643935	3.8304686e-05	0.0001519741	0.047099516	0.23532228	0.0042894674
177	177	SEPLS16_NODE_148532_length_788_cov_2.236016	788	13	unclassified.unclassified	0.0012893126	0.001103493	0.00076840125	0.0014441968	0.0005090068	0.013192113	0.014038854	0.0008683978	2.1608173e-06	2.7438635e-05	0.0002932384	0.00057796895	0.0055880584	0.31276152	0.0018997366	0.00011298154	0.00038414352	0.0009975982	0.00656498	0.0010885535	0.0021365292	0.27151448	0.003988818	2.6381085e-05	5.023541e-05	0.016199721	0.342209	0.00036266862
178	178	SEPLS16_NODE_151665_length_778_cov_2.124481	778	8	chromosome.unclassified	0.0051380848	0.008824093	0.000669006	0.03309356	0.004546611	0.014069576	0.016070986	0.00092672865	0.45771208	0.004426187	0.027885998	0.04626299	0.043330204	0.017753772	0.017053783	0.0049344166	0.023860937	0.023786621	9.765299e-05	0.021873236	0.005455146	0.020378584	0.0014130535	0.014311175	0.0051210313	0.14438532	0.03361761	0.0030016175
179	179	SEPLS16_NODE_152991_length_774_cov_1.735744	774	13	chromosome.Proteobacteria	0.00061776413	0.029361254	5.9051363e-05	0.00017999194	0.00033428744	0.0012227427	0.0014367079	0.033989754	2.5884781e-05	5.9921946e-05	0.00056634046	0.008814064	0.0016627265	0.8025014	0.006355298	4.1796156e-05	0.00012970447	0.0032626062	0.0034632992	0.004281948	0.00016254983	7.3686686e-05	0.018952986	0.0030289183	0.00013958356	0.024056459	0.052492287	0.002727064
180	180	SEPLS16_NODE_155106_length_767_cov_3.616573	767	13	unclassified.unclassified	0.00012916513	6.9787875e-06	3.6455607e-05	0.0004376877	0.00034113284	0.0048323064	0.013058626	0.04991434	4.677967e-09	7.377448e-05	0.00019473692	0.0008359418	0.0013527567	0.46070608	0.08134844	4.7697507e-05	0.00011601476	0.0011351737	0.00010542316	0.00071028696	0.0045421654	0.009721056	0.08748969	0.00011650813	0.00013030866	0.013863175	0.19763565	0.071118385
181	181	SEPLS16_NODE_156960_length_762_cov_2.001414	762	1	unclassified.unclassified	0.00034217292	0.30256465	3.0429212e-05	3.8098664e-05	0.00057454844	0.0010178926	4.3230873e-05	0.0010864704	0.00028014978	8.567802e-06	0.00020552716	0.020878227	0.00016986234	0.36026573	0.0014606629	1.6546202e-06	5.3231593e-05	0.0029908598	0.0004289841	0.0001398805	2.306192e-05	1.5703894e-05	0.00012568697	0.0011728043	1.969909e-05	0.0014713788	0.30449143	9.9482386e-05
182	182	SEPLS16_NODE_164938_length_739_cov_1.247076	739	7	unclassified.unclassified	0.00212409	0.063614056	2.4856921e-05	0.0004424044	0.0004668123	0.008370201	0.08933542	0.18219014	2.5605211e-06	0.0001168239	0.0006593401	0.037541226	0.0044592805	0.2156971	0.04278772	1.789518e-05	0.00022928107	0.012203231	0.059839327	0.00666531	0.00018047805	0.010823806	0.22986345	7.365362e-05	0.0002413598	0.014644537	0.004249495	0.013136152
183	183	SEPLS16_NODE_197621_length_659_cov_2.097682	659	13	chromosome.unclassified	0.0005749438	0.0022040226	0.32382146	0.00096296443	0.0074213124	0.00057847396	6.3950974e-05	0.0053129406	0.0044360464	0.0024325282	0.0041850605	0.041296113	0.0002755547	0.5014792	0.059043765	2.699712e-05	0.0020458093	0.0049797627	8.134409e-06	0.0025731518	5.6369103e-05	1.7958682e-06	0.00041044844	0.0001799912	0.003976556	0.005633816	0.023932917	0.0020858878
184	184	SEPLS16_NODE_200565_length_653_cov_2.239130	653	13	unclassified.unclassified	1.3971533e-05	2.5928748e-05	2.2886636e-05	7.811196e-05	0.000100254816	6.395861e-05	0.00012183896	0.00053806003	2.4042327e-08	7.099438e-05	4.707922e-05	0.00014110727	6.10959e-05	0.3669745	0.008660024	0.00013103166	2.863061e-05	0.0001634126	1.4645815e-07	0.00064321543	0.0015297792	9.530428e-05	0.00021255108	0.00014804113	5.619132e-05	0.0013520932	0.29462022	0.32409957
185	185	SEPLS16_NODE_206197_length_642_cov_1.873935	642	23	plasmid.unclassified	4.252421e-06	1.4537005e-06	0.00018179987	0.0022111447	0.00014168395	9.1016416e-05	0.0012621775	2.1404849e-05	0.085849375	0.06912872	0.0008789163	0.005475018	0.00045617437	2.2000738e-06	0.0051759733	0.008242878	0.007356427	0.0006951296	1.633834e-06	0.017912043	0.0007402059	0.0006924278	5.056178e-05	0.6799643	0.0028459753	0.010122527	0.00014835373	0.10034629
186	186	SEPLS16_NODE_208153_length_638_cov_2.025729	638	23	plasmid.unclassified	1.6339589e-05	0.00039453348	1.8094945e-05	0.00040679015	4.0208248e-05	2.1958927e-05	0.000124483	0.00013107601	1.478839e-05	0.0013484574	0.00041857487	0.000962272	0.00079273357	0.00079255813	0.014493746	0.0028678868	0.00095838617	0.00071133097	4.221885e-05	0.00026198028	0.010502446	0.00016471608	6.2994586e-05	0.27488157	0.0011773523	0.01977395	0.29951182	0.36910668
187	187	SEPLS16_NODE_221118_length_614_cov_2.109123	614	26	unclassified.unclassified	0.0029228537	0.21662273	0.0011752857	0.0022415917	0.0047332435	0.003713668	0.0009278091	0.0036051564	0.00051779835	0.00016234214	0.006991048	0.010095693	0.013246644	0.056537684	0.019625446	8.0500955e-05	0.0023743862	0.013908911	0.1350631	0.007412439	0.0012427686	0.0012071463	0.0019013231	0.08069888	0.00033057985	0.049696196	0.35295403	0.010010788
188	188	SEPLS16_NODE_225628_length_606_cov_2.907441	606	1	unclassified.unclassified	0.0008359176	0.310873	1.2972823e-06	0.00014888844	0.00023124891	0.0005644146	0.00042005244	0.002671763	0.0047058724	4.131091e-05	0.0012093681	0.004209154	0.004468341	0.3101918	0.005125705	2.4485964e-05	6.4026186e-05	0.006363014	0.017323535	0.00016906088	0.000106570784	2.305702e-05	0.00066186633	0.0012892934	6.251305e-05	0.03091084	0.2943001	0.0030034352
189	189	SEPLS16_NODE_229480_length_600_cov_1.475229	600	1	chromosome.unclassified	0.009345189	0.17346705	0.00010290634	0.004366729	0.0021615415	0.0052124355	0.0032296402	0.00475288	0.3341055	0.0010144409	0.013315002	0.040352497	0.02805735	0.11430212	0.022231726	0.0003204739	0.0024043778	0.025182093	0.0047304067	0.00069719227	0.0005001815	0.00025695938	0.0012766374	0.0037473813	0.001922065	0.09293464	0.10360733	0.0064032287
190	190	SEPLS16_NODE_241034_length_581_cov_1.935361	581	26	unclassified.Proteobacteria	1.6388149e-05	0.0037143463	4.4731128e-06	1.0929617e-05	6.295568e-05	2.9885758e-05	1.5608517e-06	1.23101645e-05	6.6269706e-05	1.8007163e-06	1.1500107e-05	0.00011622117	1.2794287e-05	0.3880581	0.00013294602	9.565284e-07	6.13806e-06	5.7912126e-05	8.1751836e-08	3.177478e-06	6.934785e-06	6.8067143e-06	1.4674621e-06	8.538889e-06	2.4807175e-06	0.00041855234	0.6070667	0.00016778121
191	191	SEPLS16_NODE_242768_length_578_cov_2.827916	578	13	chromosome.unclassified	0.00024102871	0.07774403	2.3404084e-07	0.0009945704	0.00012737873	0.00028212983	0.0023451338	0.005043182	7.1428985e-05	0.00011676837	0.0022626629	0.001451706	0.028254712	0.62413937	0.0086526	0.00035015878	0.00021770055	0.00548606	0.0012944407	0.00010225431	0.00070205267	0.00047722514	0.0032323904	0.04282373	0.00015792913	0.1544254	0.012973848	0.026029868
192	192	SEPLS16_NODE_248913_length_569_cov_1.863813	569	26	plasmid.Proteobacteria	0.0005457208	0.0014916746	0.0001468273	0.002082973	0.00076540915	0.001517165	0.0008106806	0.00045408742	0.003258383	0.0003588325	0.0018687391	0.0027618275	0.0021707562	0.028451929	0.0057025137	0.00061797217	0.00094086706	0.002077928	1.2775745e-05	0.0017380117	0.0014415641	0.0014922888	0.00035966118	0.040343884	0.0006483441	0.029733313	0.8666838	0.0015219626
193	193	SEPLS16_NODE_249594_length_568_cov_1.830409	568	26	plasmid.Proteobacteria	1.1477431e-06	2.0003718e-05	4.8100095e-08	2.2204307e-05	9.89713e-06	7.232566e-06	6.3530406e-06	4.658162e-06	9.151624e-05	4.9387e-06	5.174504e-05	5.128404e-06	2.8906914e-05	0.0070577823	2.37298e-05	9.518324e-05	3.892763e-06	3.176041e-05	8.4311544e-08	1.4878592e-05	1.9529785e-05	1.0732393e-05	2.7640197e-06	0.0019615262	1.150485e-05	0.00046579458	0.9900372	9.955743e-06
194	194	SEPLS16_NODE_291249_length_515_cov_1.289130	515	25	unclassified.unclassified	0.00046625733	0.0016635981	0.0006883955	0.0005674225	0.00027118123	0.0010373822	0.024148175	0.11388404	2.1911417e-07	0.00031516232	0.0013521757	0.06333551	0.026436104	0.00064343633	0.13444129	0.0002751222	0.00038176938	0.0066015325	0.00034291903	0.024394019	0.000830814	0.0011461993	0.24567288	0.006450202	0.00032436702	0.2904223	0.028055614	0.025851876
195	195	SEPLS16_NODE_291512_length_514_cov_2.928105	514	26	plasmid.unclassified	0.004580596	0.0017499323	0.000115550916	0.0029235594	0.0024435418	0.018539079	0.02522915	0.0125123	5.3042513e-05	0.0006196002	0.0034931628	0.011161362	0.01377708	0.1106075	0.030207418	0.0002763496	0.0016798428	0.009625081	0.0039172065	0.0079503115	0.0025253752	0.08183591	0.021391349	0.0036052184	0.0009687674	0.09960321	0.5242091	0.004399411
196	196	SEPLS16_NODE_298403_length_507_cov_1.530973	507	26	unclassified.Proteobacteria	1.8276201e-05	2.0682031e-05	0.00069921697	4.9184688e-05	0.0002512605	0.00016046023	2.1684145e-05	0.011819166	0.00019267945	3.4903915e-05	0.00025110564	0.00024498106	5.6489076e-05	0.33283213	0.000605385	7.6635815e-06	1.09321445e-05	0.00041434378	2.7601325e-06	0.00014069419	8.803584e-06	2.168772e-06	0.029659607	0.0003348156	4.9303537e-05	0.004500605	0.61759716	1.3532972e-05
